Make,Model,Year,HP,Cylinders,Transmission,Drive Mode,Vehicle Style,MPG-H,MPG-C,Popularity,Price,HP_Type,Price_class
Porsche,911,2016,350,6,MANUAL,all wheel drive,Coupe,26,18,1715,102900,high,high
Porsche,911,2016,430,6,MANUAL,all wheel drive,Coupe,26,18,1715,132800,high,high
Porsche,911,2016,430,6,MANUAL,rear wheel drive,Coupe,26,18,1715,114200,high,high
Porsche,911,2016,350,6,MANUAL,rear wheel drive,Coupe,27,19,1715,88800,high,high
Porsche,911,2016,560,6,AUTOMATED_MANUAL,all wheel drive,Convertible,24,17,1715,194600,high,high
Porsche,911,2016,350,6,MANUAL,rear wheel drive,Convertible,27,19,1715,96200,high,high
Porsche,911,2016,400,6,MANUAL,all wheel drive,Coupe,26,18,1715,117500,high,high
Porsche,911,2016,350,6,MANUAL,all wheel drive,Coupe,27,19,1715,94800,high,high
Porsche,911,2016,400,6,MANUAL,rear wheel drive,Convertible,27,19,1715,110800,high,high
Porsche,911,2016,400,6,MANUAL,all wheel drive,Convertible,26,18,1715,117500,high,high
Porsche,911,2016,350,6,MANUAL,rear wheel drive,Convertible,27,19,1715,98500,high,high
Porsche,911,2016,520,6,AUTOMATED_MANUAL,all wheel drive,Convertible,24,17,1715,163000,high,high
Porsche,911,2016,560,6,AUTOMATED_MANUAL,all wheel drive,Coupe,24,17,1715,182700,high,high
Porsche,911,2016,475,6,AUTOMATED_MANUAL,rear wheel drive,Coupe,20,15,1715,130400,high,high
Porsche,911,2016,500,6,AUTOMATED_MANUAL,rear wheel drive,Coupe,20,14,1715,175900,high,high
Porsche,911,2017,540,6,AUTOMATED_MANUAL,all wheel drive,Coupe,29,20,1715,159200,high,high
Porsche,911,2017,370,6,MANUAL,all wheel drive,Coupe,28,19,1715,108600,high,high
Porsche,911,2017,580,6,AUTOMATED_MANUAL,all wheel drive,Convertible,28,20,1715,200400,high,high
Porsche,911,2017,420,6,MANUAL,rear wheel drive,Convertible,28,20,1715,115700,high,high
Porsche,911,2017,420,6,MANUAL,all wheel drive,Coupe,28,20,1715,110300,high,high
Porsche,911,2017,420,6,MANUAL,all wheel drive,Coupe,28,20,1715,122600,high,high
Porsche,911,2017,420,6,MANUAL,rear wheel drive,Coupe,28,20,1715,103400,high,high
Porsche,911,2017,370,6,MANUAL,all wheel drive,Coupe,29,20,1715,96300,high,high
Porsche,911,2017,370,6,MANUAL,rear wheel drive,Convertible,29,20,1715,101700,high,high
Porsche,911,2017,540,6,AUTOMATED_MANUAL,all wheel drive,Convertible,29,20,1715,171500,high,high
Porsche,911,2017,580,6,AUTOMATED_MANUAL,all wheel drive,Coupe,28,20,1715,188100,high,high
Porsche,911,2017,370,6,MANUAL,all wheel drive,Convertible,29,20,1715,108600,high,high
Porsche,911,2017,420,6,MANUAL,all wheel drive,Convertible,28,20,1715,122600,high,high
Porsche,911,2017,370,6,MANUAL,rear wheel drive,Coupe,29,20,1715,89400,high,high
Audi,A3,2015,150,4,AUTOMATED_MANUAL,front wheel drive,Sedan,43,31,3105,35200,low,mid
Audi,A3,2015,150,4,AUTOMATED_MANUAL,front wheel drive,Sedan,43,31,3105,32600,low,mid
Audi,A3,2015,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,33,24,3105,33200,low,mid
Audi,A3,2015,170,4,AUTOMATED_MANUAL,front wheel drive,Convertible,35,24,3105,44000,low,mid
Audi,A3,2015,170,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,23,3105,29900,low,low
Audi,A3,2015,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,33,24,3105,41600,low,mid
Audi,A3,2015,170,4,AUTOMATED_MANUAL,front wheel drive,Convertible,35,24,3105,38200,low,mid
Audi,A3,2015,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,33,24,3105,35800,low,mid
Audi,A3,2015,150,4,AUTOMATED_MANUAL,front wheel drive,Sedan,43,31,3105,41000,low,mid
Audi,A3,2015,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,32,23,3105,47000,low,mid
Audi,A3,2015,170,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,23,3105,38400,low,mid
Audi,A3,2015,170,4,AUTOMATED_MANUAL,front wheel drive,Convertible,35,24,3105,35600,low,mid
Audi,A3,2015,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,32,23,3105,38600,low,mid
Audi,A3,2015,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,32,23,3105,41200,low,mid
Audi,A3,2015,170,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,23,3105,32400,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,33,24,3105,34200,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,32,23,3105,39600,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,33,24,3105,37700,low,mid
Audi,A3,2016,150,4,AUTOMATED_MANUAL,front wheel drive,Sedan,43,31,3105,33200,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,33,24,3105,43000,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Convertible,35,24,3105,39300,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Convertible,35,24,3105,36600,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,23,3105,39800,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Convertible,35,24,3105,45400,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,32,23,3105,48400,low,mid
Audi,A3,2016,150,4,AUTOMATED_MANUAL,front wheel drive,Sedan,43,31,3105,36700,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,23,3105,34400,low,mid
Audi,A3,2016,150,4,AUTOMATED_MANUAL,front wheel drive,Sedan,43,31,3105,35900,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,32,23,3105,43100,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,33,24,3105,36900,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,23,3105,33600,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,23,3105,30900,low,mid
Audi,A3,2016,170,4,AUTOMATED_MANUAL,front wheel drive,Convertible,35,24,3105,40100,low,mid
Audi,A3,2016,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,32,23,3105,42300,low,mid
Audi,A3,2016,150,4,AUTOMATED_MANUAL,front wheel drive,Sedan,43,31,3105,42000,low,mid
Audi,A3,2017,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,35,26,3105,43200,low,mid
Audi,A3,2017,186,4,AUTOMATED_MANUAL,front wheel drive,Sedan,35,26,3105,40200,low,mid
Audi,A3,2017,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,35,26,3105,37400,low,mid
Audi,A3,2017,186,4,AUTOMATED_MANUAL,front wheel drive,Convertible,34,25,3105,37600,low,mid
Audi,A3,2017,186,4,AUTOMATED_MANUAL,front wheel drive,Sedan,35,26,3105,34400,low,mid
Audi,A3,2017,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,34,25,3105,40300,low,mid
Audi,A3,2017,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,34,25,3105,49200,low,mid
Audi,A3,2017,220,4,AUTOMATED_MANUAL,all wheel drive,Convertible,34,25,3105,43600,low,mid
Audi,A3,2017,186,4,AUTOMATED_MANUAL,front wheel drive,Sedan,35,26,3105,31200,low,mid
Audi,A3,2017,186,4,AUTOMATED_MANUAL,front wheel drive,Convertible,34,25,3105,40800,low,mid
Audi,A3,2017,186,4,AUTOMATED_MANUAL,front wheel drive,Convertible,34,25,3105,46600,low,mid
Audi,A3,2017,220,4,AUTOMATED_MANUAL,all wheel drive,Sedan,35,26,3105,34200,low,mid
Audi,A4 allroad,2017,252,4,AUTOMATED_MANUAL,all wheel drive,Wagon,28,23,3105,51400,low,high
Audi,A4 allroad,2017,252,4,AUTOMATED_MANUAL,all wheel drive,Wagon,28,23,3105,44000,low,mid
Audi,A4 allroad,2017,252,4,AUTOMATED_MANUAL,all wheel drive,Wagon,28,23,3105,47000,low,mid
Audi,A4,2015,220,4,AUTOMATIC,all wheel drive,Sedan,31,22,3105,45000,low,mid
Audi,A4,2015,220,4,AUTOMATIC,all wheel drive,Sedan,31,22,3105,39700,low,mid
Audi,A4,2015,220,4,MANUAL,all wheel drive,Sedan,32,22,3105,43800,low,mid
Audi,A4,2015,220,4,AUTOMATIC,front wheel drive,Sedan,32,24,3105,35500,low,mid
Audi,A4,2015,220,4,MANUAL,all wheel drive,Sedan,32,22,3105,38500,low,mid
Audi,A4,2015,220,4,AUTOMATIC,front wheel drive,Sedan,32,24,3105,37600,low,mid
Audi,A4,2015,220,4,MANUAL,all wheel drive,Sedan,32,22,3105,36400,low,mid
Audi,A4,2015,220,4,AUTOMATIC,front wheel drive,Sedan,32,24,3105,42900,low,mid
Audi,A4,2015,220,4,AUTOMATIC,all wheel drive,Sedan,31,22,3105,37600,low,mid
Audi,A4,2016,220,4,MANUAL,all wheel drive,Sedan,32,22,3105,37000,low,mid
Audi,A4,2016,220,4,AUTOMATIC,front wheel drive,Sedan,31,22,3105,38000,low,mid
Audi,A4,2016,220,4,AUTOMATIC,all wheel drive,Sedan,31,22,3105,38000,low,mid
Audi,A4,2016,220,4,AUTOMATIC,front wheel drive,Sedan,31,22,3105,35900,low,mid
Audi,A4,2016,220,4,AUTOMATIC,all wheel drive,Sedan,31,22,3105,40100,low,mid
Audi,A4,2016,220,4,MANUAL,all wheel drive,Sedan,32,22,3105,39100,low,mid
Audi,A4,2017,252,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,25,3105,37300,low,mid
Audi,A4,2017,190,4,AUTOMATED_MANUAL,front wheel drive,Sedan,37,27,3105,34900,low,mid
Audi,A4,2017,252,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,24,3105,48000,low,mid
Audi,A4,2017,252,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,24,3105,43200,low,mid
Audi,A4,2017,252,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,25,3105,41100,low,mid
Audi,A4,2017,252,4,AUTOMATED_MANUAL,front wheel drive,Sedan,33,25,3105,45900,low,mid
Audi,A4,2017,252,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,24,3105,39400,low,mid
Audi,A4,2017,190,4,AUTOMATED_MANUAL,front wheel drive,Sedan,37,27,3105,38700,low,mid
Audi,A4,2017,190,4,AUTOMATED_MANUAL,front wheel drive,Sedan,37,27,3105,37800,low,mid
Audi,A4,2017,252,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,24,3105,42400,low,mid
Audi,A5,2016,220,4,AUTOMATIC,all wheel drive,Coupe,31,22,3105,43800,low,mid
Audi,A5,2016,220,4,AUTOMATIC,all wheel drive,Coupe,31,22,3105,41500,low,mid
Audi,A5,2016,220,4,AUTOMATIC,all wheel drive,Convertible,29,21,3105,47900,low,mid
Audi,A5,2016,220,4,AUTOMATIC,all wheel drive,Convertible,29,21,3105,50200,low,high
Audi,A5,2016,220,4,MANUAL,all wheel drive,Coupe,32,22,3105,40500,low,mid
Audi,A5,2016,220,4,MANUAL,all wheel drive,Coupe,32,22,3105,42800,low,mid
Audi,A5,2017,220,4,MANUAL,all wheel drive,Coupe,32,23,3105,41200,low,mid
Audi,A5,2017,220,4,AUTOMATIC,all wheel drive,Convertible,21,15,3105,48600,low,mid
Audi,A5,2017,220,4,AUTOMATIC,all wheel drive,Coupe,22,15,3105,42200,low,mid
Audi,A6,2015,240,6,AUTOMATIC,all wheel drive,Sedan,38,24,3105,58700,low,high
Audi,A6,2015,220,4,AUTOMATIC,all wheel drive,Sedan,29,20,3105,50400,low,high
Audi,A6,2015,220,4,AUTOMATIC,front wheel drive,Sedan,33,25,3105,44800,low,mid
Audi,A6,2015,310,6,AUTOMATIC,all wheel drive,Sedan,27,18,3105,60100,high,high
Audi,A6,2015,220,4,AUTOMATIC,front wheel drive,Sedan,33,25,3105,48400,low,mid
Audi,A6,2015,310,6,AUTOMATIC,all wheel drive,Sedan,27,18,3105,56300,high,high
Audi,A6,2015,220,4,AUTOMATIC,all wheel drive,Sedan,29,20,3105,46900,low,mid
Audi,A6,2015,240,6,AUTOMATIC,all wheel drive,Sedan,38,24,3105,62500,low,high
Audi,A6,2016,252,4,AUTOMATIC,all wheel drive,Sedan,32,22,3105,52100,low,high
Audi,A6,2016,252,4,AUTOMATED_MANUAL,front wheel drive,Sedan,35,24,3105,49900,low,mid
Audi,A6,2016,252,4,AUTOMATED_MANUAL,front wheel drive,Sedan,35,24,3105,46200,low,mid
Audi,A6,2016,240,6,AUTOMATIC,all wheel drive,Sedan,38,25,3105,59500,low,high
Audi,A6,2016,333,6,AUTOMATIC,all wheel drive,Sedan,30,20,3105,61600,high,high
Audi,A6,2016,333,6,AUTOMATIC,all wheel drive,Sedan,30,20,3105,57400,high,high
Audi,A6,2016,240,6,AUTOMATIC,all wheel drive,Sedan,38,25,3105,63700,low,high
Audi,A6,2016,252,4,AUTOMATIC,all wheel drive,Sedan,32,22,3105,48400,low,mid
Audi,A6,2017,252,4,AUTOMATIC,all wheel drive,Sedan,31,22,3105,53800,low,high
Audi,A6,2017,333,6,AUTOMATIC,all wheel drive,Sedan,31,22,3105,61600,high,high
Audi,A6,2017,340,6,AUTOMATIC,all wheel drive,Sedan,31,22,3105,67600,high,high
Audi,A6,2017,333,6,AUTOMATIC,all wheel drive,Sedan,29,21,3105,58600,high,high
Audi,A6,2017,252,4,AUTOMATIC,all wheel drive,Sedan,32,22,3105,49800,low,mid
Audi,A6,2017,252,4,AUTOMATED_MANUAL,front wheel drive,Sedan,354,24,3105,51600,low,high
Audi,A6,2017,252,4,AUTOMATED_MANUAL,front wheel drive,Sedan,34,24,3105,47600,low,mid
Audi,A7,2015,310,6,AUTOMATIC,all wheel drive,Sedan,28,18,3105,65900,high,high
Audi,A7,2015,310,6,AUTOMATIC,all wheel drive,Sedan,28,18,3105,69800,high,high
Audi,A7,2015,240,6,AUTOMATIC,all wheel drive,Sedan,38,24,3105,68300,low,high
Audi,A7,2015,240,6,AUTOMATIC,all wheel drive,Sedan,38,24,3105,72200,low,high
Audi,A7,2016,240,6,AUTOMATIC,all wheel drive,Sedan,38,25,3105,70400,low,high
Audi,A7,2016,333,6,AUTOMATIC,all wheel drive,Sedan,30,20,3105,68300,high,high
Audi,A7,2016,240,6,AUTOMATIC,all wheel drive,Sedan,35,24,3105,73000,low,high
Audi,A7,2016,333,6,AUTOMATIC,all wheel drive,Sedan,30,20,3105,71000,high,high
Audi,A7,2017,333,6,AUTOMATIC,all wheel drive,Sedan,29,21,3105,68800,high,high
Audi,A7,2017,333,6,AUTOMATIC,all wheel drive,Sedan,29,21,3105,71400,high,high
Audi,A8,2016,240,6,AUTOMATIC,all wheel drive,Sedan,36,24,3105,85200,low,high
Audi,A8,2016,500,12,AUTOMATIC,all wheel drive,Sedan,22,14,3105,137900,high,high
Audi,A8,2016,450,8,AUTOMATIC,all wheel drive,Sedan,29,18,3105,90500,high,high
Audi,A8,2016,333,6,AUTOMATIC,all wheel drive,Sedan,28,18,3105,81500,high,high
Audi,A8,2017,450,8,AUTOMATIC,all wheel drive,Sedan,29,18,3105,91500,high,high
Audi,A8,2017,333,6,AUTOMATIC,all wheel drive,Sedan,29,19,3105,82500,high,high
Hyundai,Accent,2014,138,4,AUTOMATIC,front wheel drive,4dr Hatchback,37,27,1439,17400,low,low
Hyundai,Accent,2014,138,4,MANUAL,front wheel drive,4dr Hatchback,38,27,1439,14900,low,low
Hyundai,Accent,2014,138,4,AUTOMATIC,front wheel drive,Sedan,37,27,1439,15600,low,low
Hyundai,Accent,2014,138,4,AUTOMATIC,front wheel drive,4dr Hatchback,37,27,1439,16100,low,low
Hyundai,Accent,2014,138,4,MANUAL,front wheel drive,Sedan,38,27,1439,14600,low,low
Hyundai,Accent,2014,138,4,MANUAL,front wheel drive,4dr Hatchback,38,27,1439,16400,low,low
Hyundai,Accent,2015,137,4,MANUAL,front wheel drive,Sedan,38,27,1439,14700,low,low
Hyundai,Accent,2015,137,4,MANUAL,front wheel drive,4dr Hatchback,38,27,1439,15000,low,low
Hyundai,Accent,2015,137,4,AUTOMATIC,front wheel drive,Sedan,37,26,1439,15700,low,low
Hyundai,Accent,2015,137,4,AUTOMATIC,front wheel drive,4dr Hatchback,37,26,1439,17500,low,low
Hyundai,Accent,2015,137,4,MANUAL,front wheel drive,4dr Hatchback,38,27,1439,16500,low,low
Hyundai,Accent,2015,137,4,AUTOMATIC,front wheel drive,4dr Hatchback,37,26,1439,16200,low,low
Hyundai,Accent,2016,137,4,AUTOMATIC,front wheel drive,Sedan,37,26,1439,15700,low,low
Hyundai,Accent,2016,137,4,AUTOMATIC,front wheel drive,4dr Hatchback,37,26,1439,17500,low,low
Hyundai,Accent,2016,137,4,AUTOMATIC,front wheel drive,4dr Hatchback,37,26,1439,16200,low,low
Hyundai,Accent,2016,137,4,MANUAL,front wheel drive,4dr Hatchback,38,27,1439,16500,low,low
Hyundai,Accent,2016,137,4,MANUAL,front wheel drive,Sedan,38,27,1439,14700,low,low
Hyundai,Accent,2016,137,4,MANUAL,front wheel drive,4dr Hatchback,38,27,1439,15000,low,low
Oldsmobile,Alero,2002,170,6,AUTOMATIC,front wheel drive,Coupe,27,18,26,22400,low,low
Oldsmobile,Alero,2002,170,6,AUTOMATIC,front wheel drive,Coupe,27,18,26,21100,low,low
Oldsmobile,Alero,2002,140,4,AUTOMATIC,front wheel drive,Sedan,30,21,26,19600,low,low
Oldsmobile,Alero,2002,170,6,AUTOMATIC,front wheel drive,Sedan,27,18,26,21100,low,low
Oldsmobile,Alero,2002,140,4,AUTOMATIC,front wheel drive,Sedan,30,21,26,17800,low,low
Oldsmobile,Alero,2002,140,4,AUTOMATIC,front wheel drive,Coupe,30,21,26,17800,low,low
Oldsmobile,Alero,2002,140,4,AUTOMATIC,front wheel drive,Coupe,30,21,26,19900,low,low
Oldsmobile,Alero,2002,170,6,AUTOMATIC,front wheel drive,Sedan,27,18,26,22100,low,low
Oldsmobile,Alero,2003,170,6,AUTOMATIC,front wheel drive,Sedan,27,18,26,21600,low,low
Oldsmobile,Alero,2003,140,4,AUTOMATIC,front wheel drive,Coupe,30,21,26,18100,low,low
Oldsmobile,Alero,2003,170,6,AUTOMATIC,front wheel drive,Coupe,27,18,26,21600,low,low
Oldsmobile,Alero,2003,140,4,AUTOMATIC,front wheel drive,Sedan,30,21,26,20000,low,low
Oldsmobile,Alero,2003,170,6,AUTOMATIC,front wheel drive,Coupe,27,18,26,22900,low,low
Oldsmobile,Alero,2003,170,6,AUTOMATIC,front wheel drive,Sedan,27,18,26,22700,low,low
Oldsmobile,Alero,2003,140,4,AUTOMATIC,front wheel drive,Sedan,30,21,26,18100,low,low
Oldsmobile,Alero,2003,140,4,AUTOMATIC,front wheel drive,Coupe,30,21,26,20000,low,low
Oldsmobile,Alero,2004,170,6,AUTOMATIC,front wheel drive,Coupe,27,18,26,23300,low,low
Oldsmobile,Alero,2004,140,4,AUTOMATIC,front wheel drive,Sedan,31,21,26,18500,low,low
Oldsmobile,Alero,2004,170,6,AUTOMATIC,front wheel drive,Sedan,27,18,26,22000,low,low
Oldsmobile,Alero,2004,140,4,AUTOMATIC,front wheel drive,Coupe,31,21,26,20400,low,low
Oldsmobile,Alero,2004,140,4,AUTOMATIC,front wheel drive,Coupe,31,21,26,18500,low,low
Oldsmobile,Alero,2004,140,4,AUTOMATIC,front wheel drive,Sedan,31,21,26,20400,low,low
Oldsmobile,Alero,2004,170,6,AUTOMATIC,front wheel drive,Sedan,27,18,26,23100,low,low
Oldsmobile,Alero,2004,170,6,AUTOMATIC,front wheel drive,Coupe,27,18,26,22000,low,low
Audi,allroad quattro,2003,250,6,MANUAL,all wheel drive,Wagon,21,14,3105,40000,low,mid
Audi,allroad quattro,2003,250,6,AUTOMATIC,all wheel drive,Wagon,20,15,3105,41000,low,mid
Audi,allroad quattro,2004,300,8,AUTOMATIC,all wheel drive,Wagon,19,14,3105,47000,high,mid
Audi,allroad quattro,2004,250,6,AUTOMATIC,all wheel drive,Wagon,20,15,3105,40000,low,mid
Audi,allroad quattro,2004,250,6,MANUAL,all wheel drive,Wagon,21,14,3105,40000,low,mid
Audi,allroad quattro,2005,250,6,MANUAL,all wheel drive,Wagon,21,14,3105,40200,low,mid
Audi,allroad quattro,2005,300,8,AUTOMATIC,all wheel drive,Wagon,19,14,3105,47200,high,mid
Audi,allroad quattro,2005,250,6,AUTOMATIC,all wheel drive,Wagon,20,15,3105,40200,low,mid
Audi,allroad,2014,220,4,AUTOMATIC,all wheel drive,Wagon,27,20,3105,40700,low,mid
Audi,allroad,2014,220,4,AUTOMATIC,all wheel drive,Wagon,27,20,3105,43300,low,mid
Audi,allroad,2014,220,4,AUTOMATIC,all wheel drive,Wagon,27,20,3105,49200,low,mid
Audi,allroad,2015,220,4,AUTOMATIC,all wheel drive,Wagon,28,21,3105,44500,low,mid
Audi,allroad,2015,220,4,AUTOMATIC,all wheel drive,Wagon,28,21,3105,42400,low,mid
Audi,allroad,2015,220,4,AUTOMATIC,all wheel drive,Wagon,28,21,3105,49800,low,mid
Audi,allroad,2016,220,4,AUTOMATIC,all wheel drive,Wagon,28,21,3105,42700,low,mid
Audi,allroad,2016,220,4,AUTOMATIC,all wheel drive,Wagon,28,21,3105,44800,low,mid
Mercedes-Benz,AMG GT,2016,503,8,AUTOMATED_MANUAL,rear wheel drive,Coupe,22,16,617,129900,high,high
Mercedes-Benz,AMG GT,2017,503,8,AUTOMATIC,rear wheel drive,Coupe,22,16,617,131200,high,high
Mercedes-Benz,AMG GT,2017,456,8,AUTOMATIC,rear wheel drive,Coupe,22,16,617,111200,high,high
Bentley,Arnage,2007,450,8,AUTOMATIC,rear wheel drive,Sedan,15,10,520,222000,high,high
Bentley,Arnage,2007,500,8,AUTOMATIC,rear wheel drive,Sedan,15,10,520,243000,high,high
Bentley,Arnage,2007,450,8,AUTOMATIC,rear wheel drive,Sedan,14,10,520,264000,high,high
Bentley,Arnage,2008,450,8,AUTOMATIC,rear wheel drive,Sedan,15,9,520,264000,high,high
Bentley,Arnage,2008,500,8,AUTOMATIC,rear wheel drive,Sedan,15,10,520,243000,high,high
Bentley,Arnage,2008,450,8,AUTOMATIC,rear wheel drive,Sedan,15,10,520,222000,high,high
Bentley,Arnage,2009,500,8,AUTOMATIC,rear wheel drive,Sedan,14,10,520,271000,high,high
Bentley,Arnage,2009,450,8,AUTOMATIC,rear wheel drive,Sedan,14,10,520,225000,high,high
Bentley,Arnage,2009,500,8,AUTOMATIC,rear wheel drive,Sedan,14,10,520,247000,high,high
Bentley,Arnage,2009,450,8,AUTOMATIC,rear wheel drive,Sedan,15,9,520,268000,high,high
Chrysler,Aspen,2007,235,8,AUTOMATIC,rear wheel drive,4dr SUV,17,13,1013,30900,low,mid
Chrysler,Aspen,2007,235,8,AUTOMATIC,four wheel drive,4dr SUV,17,12,1013,33800,low,mid
Chrysler,Aspen,2008,302,8,AUTOMATIC,rear wheel drive,4dr SUV,19,14,1013,32900,high,mid
Chrysler,Aspen,2008,302,8,AUTOMATIC,four wheel drive,4dr SUV,17,13,1013,35800,high,mid
Chrysler,Aspen,2009,385,8,AUTOMATIC,four wheel drive,4dr SUV,22,20,1013,45300,high,mid
Chrysler,Aspen,2009,303,8,AUTOMATIC,four wheel drive,4dr SUV,18,13,1013,37100,high,mid
Chrysler,Aspen,2009,303,8,AUTOMATIC,rear wheel drive,4dr SUV,19,14,1013,34700,high,mid
Oldsmobile,Aurora,2001,250,8,AUTOMATIC,front wheel drive,Sedan,23,15,26,34800,low,mid
Oldsmobile,Aurora,2001,215,6,AUTOMATIC,front wheel drive,Sedan,25,17,26,30600,low,mid
Oldsmobile,Aurora,2002,215,6,AUTOMATIC,front wheel drive,Sedan,25,16,26,31600,low,mid
Oldsmobile,Aurora,2002,250,8,AUTOMATIC,front wheel drive,Sedan,24,16,26,35100,low,mid
Oldsmobile,Aurora,2003,250,8,AUTOMATIC,front wheel drive,Sedan,24,15,26,34700,low,mid
Lincoln,Aviator,2003,302,8,AUTOMATIC,all wheel drive,4dr SUV,17,12,61,45100,high,mid
Lincoln,Aviator,2003,302,8,AUTOMATIC,rear wheel drive,4dr SUV,17,12,61,42200,high,mid
Lincoln,Aviator,2003,302,8,AUTOMATIC,rear wheel drive,4dr SUV,17,12,61,39500,high,mid
Lincoln,Aviator,2003,302,8,AUTOMATIC,all wheel drive,4dr SUV,17,12,61,42400,high,mid
Lincoln,Aviator,2004,302,8,AUTOMATIC,all wheel drive,4dr SUV,16,12,61,45700,high,mid
Lincoln,Aviator,2004,302,8,AUTOMATIC,rear wheel drive,4dr SUV,17,12,61,42800,high,mid
Lincoln,Aviator,2004,302,8,AUTOMATIC,rear wheel drive,4dr SUV,17,12,61,40300,high,mid
Lincoln,Aviator,2004,302,8,AUTOMATIC,all wheel drive,4dr SUV,16,12,61,43200,high,mid
Lincoln,Aviator,2005,302,8,AUTOMATIC,rear wheel drive,4dr SUV,17,11,61,40600,high,mid
Lincoln,Aviator,2005,302,8,AUTOMATIC,all wheel drive,4dr SUV,16,11,61,43600,high,mid
Hyundai,Azera,2015,293,6,AUTOMATIC,front wheel drive,Sedan,28,19,1439,38200,low,mid
Hyundai,Azera,2015,293,6,AUTOMATIC,front wheel drive,Sedan,29,20,1439,34000,low,mid
Hyundai,Azera,2016,293,6,AUTOMATIC,front wheel drive,Sedan,29,20,1439,34100,low,mid
Hyundai,Azera,2016,293,6,AUTOMATIC,front wheel drive,Sedan,28,19,1439,39300,low,mid
Hyundai,Azera,2017,293,6,AUTOMATIC,front wheel drive,Sedan,28,20,1439,34100,low,mid
Hyundai,Azera,2017,293,6,AUTOMATIC,front wheel drive,Sedan,28,19,1439,39300,low,mid
Pontiac,Aztek,2003,185,6,AUTOMATIC,all wheel drive,4dr SUV,22,16,210,23800,low,low
Pontiac,Aztek,2003,185,6,AUTOMATIC,front wheel drive,4dr SUV,24,17,210,20900,low,low
Pontiac,Aztek,2004,185,6,AUTOMATIC,all wheel drive,4dr SUV,22,16,210,24200,low,low
Pontiac,Aztek,2004,185,6,AUTOMATIC,front wheel drive,4dr SUV,24,17,210,21300,low,low
Pontiac,Aztek,2005,185,6,AUTOMATIC,all wheel drive,4dr SUV,22,16,210,24400,low,low
Pontiac,Aztek,2005,185,6,AUTOMATIC,front wheel drive,4dr SUV,24,17,210,21500,low,low
Bentley,Azure T,2010,500,8,AUTOMATIC,rear wheel drive,Convertible,15,9,520,363000,high,high
Bentley,Azure,2007,450,8,AUTOMATIC,rear wheel drive,Convertible,15,10,520,330000,high,high
Bentley,Azure,2008,450,8,AUTOMATIC,rear wheel drive,Convertible,15,9,520,330000,high,high
Bentley,Azure,2009,450,8,AUTOMATIC,rear wheel drive,Convertible,15,9,520,335000,high,high
Mercedes-Benz,B-Class Electric Drive,2015,177,0,DIRECT_DRIVE,front wheel drive,4dr Hatchback,82,85,617,41400,low,mid
Mercedes-Benz,B-Class Electric Drive,2016,177,0,DIRECT_DRIVE,front wheel drive,4dr Hatchback,82,85,617,41400,low,mid
Mercedes-Benz,B-Class Electric Drive,2017,177,0,DIRECT_DRIVE,front wheel drive,4dr Hatchback,82,85,617,39900,low,mid
